h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848954693fffff,27.816805,-97.427603,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.202,0.382,0.315,False,False,cloud,cloud
88489e5a4dfffff,29.793021,-96.705244,0.77,0.754,0.786,0.3333,2,6,1.0-2.0m,0.474,2.615,1.052,False,True,,good
88489372e9fffff,29.438091,-96.141832,0.41,0.41,0.41,0.125,1,8,1.0-2.0m,0.567,1.563,1.085,False,False,cloud,cloud
88446d34a7fffff,30.759882,-96.549383,0.5617,0.455,0.71,0.75,6,8,1.0-2.0m,0.194,1.881,1.01,False,True,,good
88489e421bfffff,29.942085,-96.885813,0.55,0.55,0.55,0.25,1,4,1.0-2.0m,0.468,1.626,1.036,False,True,,good
88489edb4dfffff,29.410017,-96.861089,0.63,0.63,0.63,0.1429,1,7,,,,,False,False,cloud,cloud
884895406bfffff,27.67919,-97.174805,0.6125,0.559,0.688,0.6667,4,6,0.3-0.6m,0.075,0.56,0.447,False,True,,good
8848933a43fffff,29.437595,-96.4489,0.8317,0.685,0.93,0.8571,6,7,,,,,False,True,,good
8848916ee9fffff,29.349171,-97.3025,0.84,0.71,0.942,0.4286,3,7,>2.0m,0.522,4.443,2.769,False,True,,good
88489a48c1fffff,31.20648,-96.501899,0.72,0.72,0.72,0.1667,1,6,,,,,False,False,cloud,cloud
88489e5511fffff,29.940275,-96.946606,0.615,0.555,0.675,0.3333,2,6,>2.0m,1.132,2.928,2.126,False,True,,good
8848957317fffff,27.870056,-97.455799,0.82,0.82,0.82,0.1667,1,6,,,,,False,False,cloud,cloud
8848932505fffff,29.718286,-96.620248,0.8,0.784,0.816,0.2857,2,7,1.0-2.0m,0.35,2.725,1.537,False,True,,good
88489026b7fffff,28.602614,-96.946917,0.545,0.525,0.565,0.5,2,4,0.1-0.3m,0.022,0.31,0.15,False,True,,good
8848914245fffff,28.762367,-97.031283,0.56,0.496,0.624,0.4,2,5,,,,,False,True,,good
8848933957fffff,29.509556,-96.356882,0.62,0.62,0.62,0.1429,1,7,,,,,False,False,cloud,cloud
88489e5581fffff,29.97834,-96.964001,0.825,0.805,0.845,0.4,2,5,,,,,False,True,,good
88489e6b5dfffff,30.342719,-96.898261,0.495,0.459,0.531,0.5,2,4,0.6-1.0m,0.321,1.162,0.717,False,True,,good
88489569adfffff,28.182027,-97.218819,0.91,0.829,0.991,1.0,4,4,0.3-0.6m,0.148,0.797,0.483,False,True,,good
88446d2601fffff,30.798391,-96.546357,0.42,0.42,0.42,0.1667,1,6,0.6-1.0m,0.555,0.776,0.661,False,False,cloud,cloud
8848902647fffff,28.502969,-96.916272,0.775,0.756,0.794,1.0,4,4,>2.0m,0.281,5.367,2.4,False,True,,good
88489376c9fffff,29.533874,-96.312776,0.7025,0.686,0.717,1.0,4,4,0.0-0.1m,0.008,0.085,0.047,False,True,,good
884890a6cbfffff,28.159736,-97.192481,0.82,0.82,0.82,0.2,1,5,0.0-0.1m,0.005,0.005,0.005,False,False,cloud,cloud
8848931503fffff,29.192073,-96.395901,0.66,0.588,0.732,0.4,2,5,0.3-0.6m,0.105,1.01,0.469,False,True,,good
884893764dfffff,29.481161,-96.264764,0.76,0.76,0.76,0.2,1,5,0.6-1.0m,0.628,0.833,0.732,False,False,cloud,cloud
884890b457fffff,28.021498,-97.154488,0.665,0.637,0.693,0.2857,2,7,,,,,False,True,,good
88489142e3fffff,28.831067,-97.060346,0.46,0.38,0.54,0.4,2,5,>2.0m,0.201,4.964,2.632,False,True,,good
88489546e3fffff,27.787399,-97.385855,0.78,0.78,0.78,0.1667,1,6,,,,,False,False,cloud,cloud
884893ac5bfffff,29.381334,-96.788816,0.615,0.603,0.627,0.2857,2,7,1.0-2.0m,0.433,2.984,1.706,False,True,,good
8848930eb9fffff,29.417658,-96.332022,0.55,0.55,0.55,0.2,1,5,0.3-0.6m,0.061,1.157,0.475,False,False,cloud,cloud
884890b2cdfffff,27.885479,-97.056787,0.86,0.766,0.95,0.8333,5,6,,,,,False,True,,good
8848954223fffff,27.65498,-97.198355,0.59,0.558,0.622,0.3333,2,6,0.0-0.1m,0.016,0.046,0.029,False,True,,good
88489324b7fffff,29.799998,-96.730939,0.72,0.72,0.72,0.25,1,4,1.0-2.0m,0.428,2.655,1.84,False,True,,good
88489376ebfffff,29.549808,-96.293432,0.6067,0.542,0.662,0.4286,3,7,,,,,False,True,,good
8848902669fffff,28.495751,-96.900828,0.6933,0.544,0.864,0.5,3,6,>2.0m,0.396,9.037,4.086,False,True,,good
884890a455fffff,28.17781,-97.12341,0.58,0.572,0.588,0.3333,2,6,0.0-0.1m,0.019,0.076,0.05,False,True,,good
8848956a29fffff,28.070594,-97.292465,0.56,0.56,0.56,0.1667,1,6,,,,,False,False,cloud,cloud
8848932869fffff,29.64818,-96.364018,0.6667,0.626,0.714,0.6,3,5,0.0-0.1m,0.006,0.006,0.006,False,True,,good
88446db5c9fffff,30.331574,-96.744979,0.49,0.442,0.538,0.25,2,8,,,,,False,True,,good
884893aea5fffff,29.39676,-96.789666,0.7233,0.702,0.75,0.4286,3,7,,,,,False,True,,good
884890b057fffff,27.91829,-97.008702,0.59,0.59,0.59,0.1667,1,6,0.1-0.3m,0.06,0.246,0.168,False,False,cloud,cloud
8848915713fffff,28.749921,-97.166389,0.565,0.513,0.617,0.25,2,8,0.0-0.1m,0.011,0.011,0.011,False,True,,good
88446db693fffff,30.328194,-96.866898,0.64,0.59,0.71,1.0,7,7,0.1-0.3m,0.027,0.864,0.289,False,True,,good
88489aa8a3fffff,31.218975,-97.482737,0.53,0.53,0.53,0.1667,1,6,,,,,False,False,cloud,cloud
884890a807fffff,28.15103,-96.786804,0.53,0.53,0.53,0.1667,1,6,0.3-0.6m,0.195,0.77,0.545,False,False,cloud,cloud
88489542e3fffff,27.684419,-97.23997,0.93,0.93,0.93,0.1667,1,6,,,,,False,False,cloud,cloud
8848915335fffff,28.647967,-96.979587,0.85,0.85,0.85,0.25,1,4,0.3-0.6m,0.169,0.488,0.345,False,True,,good
8848954d87fffff,27.921772,-97.123784,0.6225,0.514,0.725,0.6667,4,6,,,,,False,True,,good
8848933b31fffff,29.478471,-96.36536,0.655,0.515,0.815,0.8571,6,7,,,,,False,True,,good
8848955735fffff,27.60417,-97.305158,0.52,0.52,0.52,0.1429,1,7,0.3-0.6m,0.231,0.349,0.315,False,False,cloud,cloud
88489e5095fffff,29.887705,-96.89797,0.73,0.722,0.738,0.3333,2,6,>2.0m,0.833,6.51,3.58,False,True,,good
88489a535bfffff,30.895548,-96.65882,0.41,0.41,0.41,0.2,1,5,0.3-0.6m,0.45,0.625,0.551,False,False,cloud,cloud
88489160c1fffff,29.240328,-97.316259,0.705,0.621,0.789,0.3333,2,6,>2.0m,2.065,5.766,4.455,False,True,,good
88489151abfffff,28.740721,-96.984811,0.585,0.517,0.653,0.4,2,5,1.0-2.0m,0.158,2.056,1.363,False,True,,good
8848933183fffff,29.511824,-96.553652,0.595,0.567,0.623,0.2857,2,7,0.0-0.1m,0.045,0.058,0.052,False,True,,good
8848902ab9fffff,28.543178,-96.637841,0.566,0.524,0.634,0.8333,5,6,0.0-0.1m,0.007,0.087,0.039,False,True,,good
88489a321bfffff,31.272273,-97.501511,0.825,0.821,0.829,0.2857,2,7,>2.0m,0.771,16.082,7.408,False,True,,good
88489339d3fffff,29.562249,-96.404972,0.5767,0.552,0.608,0.4286,3,7,>2.0m,0.668,5.565,3.115,False,True,,good
88489151d7fffff,28.731793,-97.019493,0.7267,0.6,0.81,1.0,6,6,0.6-1.0m,0.239,1.443,0.867,False,True,,good
8848917003fffff,29.054874,-97.305238,0.8767,0.785,0.94,1.0,6,6,>2.0m,0.598,6.297,3.306,False,True,,good
88489305cbfffff,29.376786,-96.415514,0.585,0.545,0.621,0.5714,4,7,,,,,False,True,,good
884893a569fffff,29.310192,-96.840395,0.6,0.6,0.6,0.125,1,8,>2.0m,0.498,5.322,2.922,False,False,cloud,cloud
884891d349fffff,28.205065,-97.225168,0.8367,0.786,0.882,0.5,3,6,,,,,False,True,,good
8848930e8dfffff,29.394682,-96.325814,0.68,0.6,0.744,0.6667,4,6,1.0-2.0m,1.171,1.612,1.44,False,True,,good
8848903531fffff,28.435945,-96.837388,0.6975,0.653,0.756,0.5714,4,7,0.1-0.3m,0.017,0.472,0.213,False,True,,good
8848933a45fffff,29.43031,-96.433404,0.74,0.672,0.8,0.75,3,4,0.3-0.6m,0.054,0.97,0.384,False,True,,good
8848902491fffff,28.641435,-96.944069,0.51,0.51,0.51,0.1429,1,7,0.3-0.6m,0.188,0.777,0.518,False,False,cloud,cloud
8848916eebfffff,29.35672,-97.30801,0.72,0.522,0.964,0.7143,5,7,>2.0m,0.545,4.204,2.484,False,True,,good
8848932581fffff,29.770921,-96.668615,0.7117,0.58,0.83,0.8571,6,7,>2.0m,1.619,7.207,3.776,False,True,,good
884890a833fffff,28.174061,-96.793053,0.88,0.88,0.88,0.1429,1,7,0.1-0.3m,0.032,0.196,0.105,False,False,cloud,cloud
884890b545fffff,28.001795,-97.058367,0.89,0.89,0.89,0.1429,1,7,,,,,False,False,cloud,cloud
88489a7139fffff,31.343699,-96.863111,0.555,0.519,0.591,0.2857,2,7,>2.0m,0.748,3.453,2.545,False,True,,good
8848931467fffff,29.175511,-96.435264,0.49,0.49,0.49,0.1429,1,7,,,,,False,False,cloud,cloud
8848930551fffff,29.338951,-96.388386,0.52,0.52,0.52,0.1667,1,6,0.6-1.0m,0.131,1.723,0.9,False,False,cloud,cloud
884891515dfffff,28.663427,-96.980457,0.595,0.591,0.599,0.5,2,4,1.0-2.0m,0.218,2.419,1.378,False,True,,good
8848933109fffff,29.443463,-96.51473,0.705,0.653,0.757,0.5,2,4,0.6-1.0m,0.237,1.92,0.909,False,True,,good
884891c883fffff,28.574017,-97.100955,0.8,0.792,0.808,0.4,2,5,0.0-0.1m,0.035,0.134,0.098,False,True,,good
884890a9e1fffff,28.183671,-96.738611,0.84,0.84,0.84,0.1429,1,7,0.0-0.1m,0.0,0.0,0.002,False,False,cloud,cloud
88446d2603fffff,30.805943,-96.551864,0.435,0.423,0.447,0.5,2,4,>2.0m,0.259,6.036,2.386,False,True,,good
884890a857fffff,28.142435,-96.811317,0.69,0.69,0.69,0.2,1,5,,,,,False,False,cloud,cloud
8848902757fffff,28.520134,-96.867083,0.6,0.6,0.6,0.1429,1,7,,,,,False,False,cloud,cloud
884890a6cdfffff,28.152554,-97.177042,0.85,0.85,0.85,0.1429,1,7,,,,,False,False,cloud,cloud
88489541a9fffff,27.750632,-97.13399,0.61,0.61,0.61,0.1667,1,6,0.3-0.6m,0.075,0.534,0.308,False,False,cloud,cloud
8844698039fffff,31.145272,-96.135954,0.49,0.482,0.498,0.3333,2,6,0.3-0.6m,0.055,0.561,0.315,False,True,,good
88489374c5fffff,29.596798,-96.265581,0.69,0.69,0.69,0.1667,1,6,0.3-0.6m,0.15,0.591,0.438,False,False,cloud,cloud
8848902443fffff,28.557937,-96.89425,0.81,0.81,0.81,0.1429,1,7,0.1-0.3m,0.06,0.382,0.194,False,False,cloud,cloud
884893386dfffff,29.485765,-96.380852,0.855,0.779,0.915,0.5714,4,7,1.0-2.0m,0.487,2.879,1.638,False,True,,good
8848933935fffff,29.533606,-96.32284,0.68,0.68,0.68,0.25,1,4,0.1-0.3m,0.057,0.528,0.243,False,True,,good
884890266bfffff,28.503311,-96.906262,0.7,0.7,0.7,0.25,1,4,1.0-2.0m,0.079,3.345,1.448,False,True,,good
88489170c5fffff,29.077168,-97.331812,0.605,0.537,0.673,0.25,2,8,0.6-1.0m,0.281,1.054,0.732,False,True,,good
88489035abfffff,28.473751,-96.864522,0.6425,0.563,0.728,0.5714,4,7,0.0-0.1m,0.014,0.136,0.077,False,True,,good
88489e4297fffff,30.003109,-96.909555,0.64,0.64,0.64,0.25,1,4,1.0-2.0m,0.351,3.716,1.632,False,True,,good
884893286bfffff,29.655746,-96.369453,0.63,0.63,0.63,0.25,1,4,,,,,False,True,,good
8848916561fffff,29.301778,-97.330039,0.8,0.736,0.864,0.75,3,4,1.0-2.0m,0.732,2.854,1.713,False,True,,good
88446db5cbfffff,30.339128,-96.750483,0.46,0.46,0.46,0.1667,1,6,>2.0m,1.201,6.219,4.183,False,False,cloud,cloud
884891544dfffff,28.749566,-97.176433,0.535,0.507,0.563,0.2857,2,7,,,,,False,True,,good
884890b6abfffff,28.027927,-97.189875,0.68,0.68,0.68,0.1667,1,6,>2.0m,1.726,3.062,2.185,False,False,cloud,cloud
884890a809fffff,28.135218,-96.795936,0.74,0.716,0.764,0.3333,2,6,1.0-2.0m,0.366,1.849,1.226,False,True,,good
8848932557fffff,29.717427,-96.650542,0.515,0.479,0.551,0.2857,2,7,>2.0m,0.86,12.329,5.482,False,True,,good
8848915337fffff,28.655526,-96.985035,0.6371,0.604,0.676,1.0,7,7,0.1-0.3m,0.021,0.319,0.164,False,True,,good
88489e49d1fffff,30.087864,-96.64021,0.48,0.48,0.48,0.1667,1,6,>2.0m,1.108,8.874,4.6,False,False,cloud,cloud
88489e5097fffff,29.895259,-96.903468,0.68,0.606,0.742,0.5,3,6,>2.0m,0.432,7.026,3.365,False,True,,good
88489160c3fffff,29.247878,-97.321765,0.7817,0.62,0.875,1.0,6,6,1.0-2.0m,0.18,2.738,1.203,False,True,,good
88446da641fffff,30.392273,-96.778872,0.5775,0.504,0.637,0.5714,4,7,0.6-1.0m,0.146,1.2,0.663,False,True,,good
88446db557fffff,30.30919,-96.718318,0.49,0.49,0.49,0.1667,1,6,0.6-1.0m,0.239,1.556,0.988,False,False,cloud,cloud
884893af45fffff,29.314208,-96.709476,0.5,0.5,0.5,0.25,1,4,1.0-2.0m,0.824,3.224,1.851,False,True,,good
8848957915fffff,27.979186,-97.247086,0.7,0.7,0.7,0.25,1,4,,,,,False,True,,good
8848954c4bfffff,27.834504,-97.173739,0.76,0.752,0.768,0.3333,2,6,,,,,False,True,,good
884890a1e1fffff,28.123469,-96.910227,0.87,0.87,0.87,0.1429,1,7,,,,,False,False,cloud,cloud
884890af6dfffff,28.171291,-96.872875,0.89,0.89,0.89,0.2,1,5,,,,,False,False,cloud,cloud
884891d34bfffff,28.212619,-97.230619,0.77,0.77,0.77,0.1667,1,6,0.1-0.3m,0.144,0.404,0.294,False,False,cloud,cloud
8848903533fffff,28.443506,-96.842813,0.7743,0.716,0.814,1.0,7,7,0.0-0.1m,0.014,0.182,0.097,False,True,,good
884890261dfffff,28.525648,-96.932581,0.825,0.782,0.86,1.0,4,4,,,,,False,True,,good
8848933a47fffff,29.437876,-96.438836,0.69,0.606,0.786,0.7143,5,7,0.3-0.6m,0.068,0.589,0.327,False,True,,good
884890246dfffff,28.551392,-96.85878,0.6183,0.56,0.665,1.0,6,6,0.6-1.0m,0.154,1.326,0.662,False,True,,good
8848916eedfffff,29.349518,-97.292398,0.715,0.671,0.759,0.2857,2,7,>2.0m,1.467,10.639,6.348,False,True,,good
884890a409fffff,28.178177,-97.113417,0.6,0.6,0.6,0.1667,1,6,0.1-0.3m,0.089,0.355,0.209,False,False,cloud,cloud
8848933a21fffff,29.461687,-96.414879,0.6067,0.566,0.654,0.375,3,8,,,,,False,True,,good
884890b6d1fffff,28.010927,-97.228917,0.67,0.67,0.67,0.2,1,5,0.1-0.3m,0.024,0.204,0.108,False,False,cloud,cloud
8848954049fffff,27.662922,-97.193824,0.645,0.527,0.751,0.6667,4,6,0.0-0.1m,0.003,0.054,0.028,False,True,,good
88489e6939fffff,30.428909,-96.84711,0.63,0.478,0.796,0.7143,5,7,0.3-0.6m,0.234,0.797,0.548,False,True,,good
88489a713bfffff,31.351237,-96.868675,0.45,0.45,0.45,0.25,1,4,1.0-2.0m,0.542,1.937,1.413,False,True,,good
8848931469fffff,29.159801,-96.444503,0.495,0.459,0.531,0.4,2,5,0.6-1.0m,0.183,2.289,0.86,False,True,,good
8848930553fffff,29.346518,-96.39381,0.685,0.646,0.736,1.0,4,4,0.6-1.0m,0.153,1.328,0.737,False,True,,good
884893395bfffff,29.501445,-96.371582,0.7,0.7,0.7,0.1429,1,7,0.3-0.6m,0.128,1.097,0.546,False,False,cloud,cloud
884893310bfffff,29.451028,-96.520171,0.62,0.566,0.69,1.0,7,7,0.1-0.3m,0.016,0.229,0.136,False,True,,good
884890b233fffff,27.894514,-97.022345,0.785,0.756,0.818,0.6667,4,6,0.0-0.1m,0.077,0.079,0.076,False,True,,good
88489e5585fffff,29.978644,-96.953863,0.56,0.56,0.56,0.2,1,5,>2.0m,0.846,7.562,4.362,False,False,cloud,cloud
884890b60dfffff,27.959176,-97.160912,0.69,0.555,0.77,1.0,6,6,0.1-0.3m,0.041,0.179,0.109,False,True,,good
8848957201fffff,27.84459,-97.509319,0.71,0.71,0.71,0.25,1,4,0.0-0.1m,0.056,0.065,0.061,False,True,,good
88489569b1fffff,28.204315,-97.245171,0.8,0.768,0.832,0.2857,2,7,0.1-0.3m,0.091,0.318,0.219,False,True,,good
88446dadcbfffff,30.559952,-96.548819,0.48,0.48,0.48,0.25,1,4,1.0-2.0m,0.726,1.194,1.014,False,True,,good
88446981edfffff,31.161801,-96.075564,0.53,0.53,0.53,0.1667,1,6,>2.0m,0.433,4.006,2.405,False,False,cloud,cloud
884890b45bfffff,28.013193,-97.169016,0.69,0.69,0.69,0.25,1,4,,,,,False,True,,good
8848954021fffff,27.703008,-97.161205,0.515,0.503,0.527,0.3333,2,6,,,,,False,True,,good
88489e5423fffff,29.93936,-96.97701,0.68,0.63,0.718,0.75,3,4,0.6-1.0m,0.218,1.645,0.96,False,True,,good
88489374c7fffff,29.604366,-96.271005,0.6975,0.646,0.755,0.6667,4,6,,,,,False,True,,good
8848902445fffff,28.550716,-96.878802,0.695,0.683,0.707,0.4,2,5,0.6-1.0m,0.142,1.303,0.639,False,True,,good
88446db6b9fffff,30.321214,-96.84106,0.6367,0.48,0.76,0.6,3,5,1.0-2.0m,0.506,2.219,1.501,False,True,,good
88489372c7fffff,29.445405,-96.157285,0.59,0.582,0.598,0.3333,2,6,0.0-0.1m,0.007,0.063,0.03,False,True,,good
884891d525fffff,28.404078,-97.297003,0.48,0.48,0.48,0.25,1,4,0.0-0.1m,0.021,0.061,0.041,False,True,,good
8848957229fffff,27.845398,-97.489349,0.795,0.791,0.799,0.5,2,4,,,,,False,True,,good
8848902a95fffff,28.542856,-96.64784,0.57,0.57,0.57,0.1667,1,6,,,,,False,False,cloud,cloud
884893ac81fffff,29.443037,-96.792216,0.61,0.61,0.61,0.1667,1,6,,,,,False,False,cloud,cloud
884890266dfffff,28.496092,-96.89082,0.67,0.67,0.67,0.1429,1,7,1.0-2.0m,0.032,9.781,1.337,False,False,cloud,cloud
884890b25bfffff,27.854507,-97.055038,0.86,0.86,0.86,0.1667,1,6,,,,,False,False,cloud,cloud
8848915961fffff,28.724707,-96.767945,0.55,0.55,0.55,0.25,1,4,,,,,False,True,,good
8848915111fffff,28.694346,-96.982198,0.735,0.659,0.819,0.6667,4,6,>2.0m,0.272,7.784,3.893,False,True,,good
884893286dfffff,29.648448,-96.353941,0.6,0.576,0.624,0.3333,2,6,1.0-2.0m,0.384,2.815,1.605,False,True,,good
88489e5537fffff,29.956591,-96.917078,0.716,0.602,0.848,0.7143,5,7,,,,,False,True,,good
8848916563fffff,29.309327,-97.33555,0.8225,0.736,0.911,0.5714,4,7,1.0-2.0m,0.571,1.808,1.099,False,True,,good
8848915187fffff,28.74038,-96.994845,0.7186,0.58,0.886,1.0,7,7,1.0-2.0m,0.402,2.056,1.625,False,True,,good
88489375dbfffff,29.612977,-96.236159,0.7533,0.675,0.83,0.8571,6,7,,,,,False,True,,good
88489542e7fffff,27.684809,-97.230012,0.82,0.82,0.82,0.1667,1,6,,,,,False,False,cloud,cloud
884893a31dfffff,29.18136,-96.757674,0.685,0.593,0.777,0.4,2,5,1.0-2.0m,0.237,3.399,1.397,False,True,,good
8848917165fffff,29.035392,-97.198107,0.805,0.721,0.889,0.3333,2,6,>2.0m,0.425,8.061,3.08,False,True,,good
884890a681fffff,28.183518,-97.178828,0.732,0.608,0.872,0.8333,5,6,,,,,False,True,,good
8848933b35fffff,29.478744,-96.355298,0.6667,0.53,0.8,0.8571,6,7,,,,,False,True,,good
8848937603fffff,29.519535,-96.271743,0.55,0.55,0.55,0.1667,1,6,,,,,False,False,cloud,cloud
8848933b0dfffff,29.447656,-96.363775,0.8786,0.834,0.908,1.0,7,7,,,,,False,True,,good
8848916e51fffff,29.310378,-97.305252,0.8733,0.82,0.916,0.4286,3,7,>2.0m,0.828,9.394,4.378,False,True,,good
8848933821fffff,29.516578,-96.382443,0.85,0.832,0.872,0.75,3,4,0.1-0.3m,0.016,0.204,0.105,False,True,,good
8848902abdfffff,28.543498,-96.627843,0.7175,0.603,0.862,0.5714,4,7,0.1-0.3m,0.06,0.342,0.204,False,True,,good
8848957917fffff,27.98674,-97.252529,0.65,0.587,0.705,1.0,4,4,0.1-0.3m,0.02,0.29,0.144,False,True,,good
88489316e1fffff,29.165622,-96.510178,0.6067,0.58,0.64,1.0,6,6,0.1-0.3m,0.021,0.448,0.227,False,True,,good
88489e5a4bfffff,29.800289,-96.720829,0.8075,0.793,0.824,1.0,4,4,0.1-0.3m,0.089,0.489,0.274,False,True,,good
88489162edfffff,29.186069,-97.318085,0.62,0.62,0.62,0.2,1,5,1.0-2.0m,0.403,1.632,1.052,False,False,cloud,cloud
884891da13fffff,28.316749,-97.141398,1.0,1.0,1.0,0.25,1,4,,,,,False,True,,good
88446d34a5fffff,30.752329,-96.543878,0.6475,0.552,0.721,0.5714,4,7,0.0-0.1m,0.018,0.12,0.062,False,True,,good
884893971bfffff,28.758498,-96.679441,0.57,0.57,0.57,0.25,1,4,0.3-0.6m,0.194,0.825,0.488,False,True,,good
884890a11dfffff,28.09252,-96.908513,0.79,0.79,0.79,0.2,1,5,0.1-0.3m,0.11,0.127,0.12,False,False,cloud,cloud
884890a40bfffff,28.185733,-97.118856,0.9,0.852,0.948,0.5,2,4,0.1-0.3m,0.045,0.17,0.104,False,True,,good
88489ac999fffff,30.856528,-96.682211,0.36,0.36,0.36,0.1667,1,6,0.0-0.1m,0.006,0.009,0.007,False,False,cloud,cloud
8848915625fffff,28.734101,-97.175536,0.53,0.53,0.53,0.25,1,4,0.0-0.1m,0.0,0.0,0.0,False,True,,good
88489aced5fffff,30.888679,-96.924237,0.46,0.428,0.492,0.2857,2,7,>2.0m,3.611,9.122,7.405,False,True,,good
8848932845fffff,29.647912,-96.374095,0.73,0.698,0.762,0.4,2,5,,,,,False,True,,good
884893250bfffff,29.717714,-96.640444,0.76,0.76,0.76,0.1429,1,7,,,,,False,False,cloud,cloud
8848916201fffff,29.155515,-97.306161,0.8983,0.77,0.98,1.0,6,6,1.0-2.0m,0.265,2.122,1.029,False,True,,good
884893b00bfffff,29.063534,-96.816677,0.65,0.598,0.71,0.4286,3,7,0.3-0.6m,0.236,1.075,0.56,False,True,,good
884893395dfffff,29.49415,-96.35609,0.88,0.872,0.888,0.5,2,4,0.1-0.3m,0.039,0.565,0.289,False,True,,good
8848957203fffff,27.852138,-97.51478,0.815,0.763,0.867,0.2857,2,7,0.0-0.1m,0.0,0.0,0.0,False,True,,good
88489569b3fffff,28.211869,-97.250623,0.7667,0.72,0.84,1.0,6,6,0.3-0.6m,0.097,0.692,0.376,False,True,,good
88489ecf49fffff,29.676352,-96.992436,0.71,0.71,0.71,0.1429,1,7,0.6-1.0m,0.394,1.584,0.905,False,False,cloud,cloud
884890a6d1fffff,28.174846,-97.203373,0.805,0.722,0.876,0.6667,4,6,0.0-0.1m,0.004,0.005,0.005,False,True,,good
8848932b59fffff,29.601708,-96.37171,0.64,0.602,0.69,0.5,3,6,0.3-0.6m,0.106,0.603,0.443,False,True,,good
88489a7915fffff,31.401464,-96.697003,0.495,0.475,0.515,0.3333,2,6,0.6-1.0m,0.145,1.455,0.801,False,True,,good
884891702bfffff,29.055585,-97.285086,0.54,0.453,0.651,0.6667,4,6,>2.0m,1.683,6.606,3.999,False,True,,good
884890b4d1fffff,28.066455,-97.197104,0.86,0.86,0.86,0.2,1,5,,,,,False,False,cloud,cloud
8848954023fffff,27.710563,-97.166627,0.71,0.71,0.71,0.1667,1,6,0.0-0.1m,0.017,0.087,0.052,False,False,cloud,cloud
8848902645fffff,28.495409,-96.910837,0.72,0.696,0.744,0.3333,2,6,0.1-0.3m,0.036,0.331,0.169,False,True,,good
88489376c7fffff,29.549542,-96.303497,0.754,0.638,0.86,0.7143,5,7,,,,,False,True,,good
8848902c97fffff,28.709256,-96.767103,0.69,0.69,0.69,0.2,1,5,>2.0m,0.632,5.964,3.447,False,False,cloud,cloud
88489374c9fffff,29.588705,-96.280291,0.6967,0.616,0.768,0.4286,3,7,,,,,False,True,,good
8848930eb7fffff,29.433337,-96.322754,0.94,0.932,0.948,0.5,2,4,0.3-0.6m,0.141,0.883,0.546,False,True,,good
8848954221fffff,27.647426,-97.192933,0.5567,0.504,0.608,0.5,3,6,0.6-1.0m,0.735,1.016,0.934,False,True,,good
884890b65bfffff,27.957665,-97.200824,0.565,0.561,0.569,0.25,2,8,0.1-0.3m,0.085,0.247,0.176,False,True,,good
8848931731fffff,29.152809,-96.419007,0.57,0.496,0.632,0.5,3,6,0.0-0.1m,0.003,0.003,0.003,False,True,,good
884890b685fffff,28.019995,-97.19442,0.68,0.632,0.728,0.3333,2,6,,,,,False,True,,good
8848930ee1fffff,29.387385,-96.310343,0.734,0.676,0.806,0.7143,5,7,0.1-0.3m,0.052,0.469,0.218,False,True,,good
88489324bdfffff,29.78459,-96.730094,0.7133,0.618,0.818,0.6,3,5,>2.0m,0.611,6.562,3.265,False,True,,good
8848915113fffff,28.701905,-96.987649,0.81,0.778,0.842,0.5,3,6,>2.0m,1.292,5.395,2.647,False,True,,good
884898ca87fffff,30.384723,-97.983746,0.75,0.75,0.75,0.1429,1,7,,,,,False,False,cloud,cloud
884469142dfffff,31.453396,-96.04926,0.48,0.48,0.48,0.25,1,4,>2.0m,0.8,6.815,3.634,False,True,,good
88489e5539fffff,29.940882,-96.92634,0.53,0.53,0.53,0.1667,1,6,0.0-0.1m,0.026,0.152,0.085,False,False,cloud,cloud
88489a48e9fffff,31.206942,-96.48146,0.73,0.73,0.73,0.2,1,5,,,,,False,False,cloud,cloud
8848916565fffff,29.302129,-97.31994,0.8675,0.83,0.919,1.0,4,4,1.0-2.0m,0.185,3.476,1.617,False,True,,good
884890b723fffff,27.985574,-97.07744,0.58,0.58,0.58,0.25,1,4,0.0-0.1m,0.092,0.104,0.097,False,True,,good
884890a80dfffff,28.135562,-96.785964,0.65,0.65,0.65,0.1429,1,7,0.3-0.6m,0.18,0.561,0.392,False,False,cloud,cloud
884891533bfffff,28.647279,-96.999639,0.75,0.734,0.766,0.5,2,4,0.1-0.3m,0.034,0.364,0.172,False,True,,good
884890a683fffff,28.191074,-97.184274,0.88,0.88,0.88,0.1667,1,6,,,,,False,False,cloud,cloud
88446db691fffff,30.320643,-96.861384,0.505,0.477,0.533,0.4,2,5,0.6-1.0m,0.089,1.204,0.623,False,True,,good
88489305a5fffff,29.408996,-96.366823,0.68,0.648,0.712,0.5,2,4,1.0-2.0m,0.244,1.484,1.039,False,True,,good
88489160c7fffff,29.24823,-97.311672,0.51,0.51,0.51,0.1667,1,6,,,,,False,False,cloud,cloud
88489151b1fffff,28.755838,-96.995718,0.626,0.57,0.672,0.7143,5,7,,,,,False,True,,good
