h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
88446ea921fffff,30.094458,-94.089666,0.6067,0.552,0.68,0.75,3,4,0.6-1.0m,0.172,1.521,0.913,False,True,,good
88446c84cdfffff,29.391692,-95.487325,0.35,0.35,0.35,0.2,1,5,,,,,False,False,cloud,cloud
88489555cdfffff,27.657829,-97.323271,0.75,0.75,0.75,0.1667,1,6,,,,,False,False,cloud,cloud
8848916091fffff,29.278427,-97.333704,0.3467,0.326,0.366,0.75,3,4,>2.0m,0.366,4.715,2.44,False,True,,good
8848914265fffff,28.770953,-97.006628,0.6883,0.635,0.745,1.0,6,6,,,,,False,True,,good
88446ece13fffff,29.791947,-93.642918,0.6,0.388,0.884,0.4286,3,7,0.3-0.6m,0.028,0.713,0.326,False,True,,good
8848931b4bfffff,29.060759,-96.118209,0.52,0.442,0.626,0.5714,4,7,0.1-0.3m,0.032,0.313,0.16,False,True,,good
884468cab1fffff,30.480534,-94.508043,0.52,0.52,0.52,0.1667,1,6,0.1-0.3m,0.041,0.413,0.21,False,False,cloud,cloud
8848930c35fffff,29.427646,-96.24696,0.78,0.78,0.78,0.1429,1,7,0.3-0.6m,0.062,0.759,0.457,False,False,cloud,cloud
8848939ac1fffff,28.727166,-96.442152,0.4,0.4,0.4,0.1429,1,7,,,,,False,False,cloud,cloud
88446ea0d1fffff,30.076102,-94.418626,0.7557,0.69,0.836,1.0,7,7,0.3-0.6m,0.386,0.752,0.568,False,True,,good
88446c9aa9fffff,29.158777,-95.212567,0.62,0.494,0.72,0.8333,5,6,,,,,False,True,,good
88446e82a5fffff,29.665765,-94.135664,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
884468acd7fffff,30.981963,-95.400846,0.46,0.452,0.468,0.2857,2,7,1.0-2.0m,0.592,2.609,1.663,False,True,,good
88446c4f3bfffff,29.783898,-94.528196,0.9075,0.855,0.97,1.0,4,4,,,,,False,True,,good
88446e464dfffff,30.059526,-93.556013,0.6133,0.596,0.628,0.5,3,6,0.6-1.0m,0.703,0.742,0.727,False,True,,good
88446d9995fffff,29.961579,-96.157778,0.6,0.553,0.651,1.0,4,4,0.6-1.0m,0.089,2.439,0.975,False,True,,good
88446c4025fffff,29.660968,-94.553729,0.49,0.482,0.498,0.2857,2,7,0.3-0.6m,0.191,0.447,0.33,False,True,,good
8844680f35fffff,30.905578,-94.795631,0.4,0.4,0.4,0.1429,1,7,>2.0m,0.546,8.804,3.294,False,False,cloud,cloud
88446ec5c3fffff,29.806678,-93.732636,0.815,0.744,0.882,1.0,4,4,0.0-0.1m,0.004,0.011,0.009,False,True,,good
88446e190bfffff,29.929259,-93.666627,0.89,0.89,0.89,0.1667,1,6,0.3-0.6m,0.194,0.713,0.53,False,False,cloud,cloud
88446eb6adfffff,29.974875,-94.570017,0.535,0.515,0.555,0.2857,2,7,0.1-0.3m,0.14,0.14,0.14,False,True,,good
88446e1297fffff,29.896579,-93.983797,0.7629,0.688,0.804,1.0,7,7,0.6-1.0m,0.059,1.45,0.654,False,True,,good
88446cb085fffff,29.527308,-95.623651,0.54,0.54,0.54,0.25,1,4,1.0-2.0m,0.478,2.871,1.799,False,True,,good
88446c8343fffff,29.195921,-95.278976,0.6425,0.55,0.757,1.0,8,8,,,,,False,True,,good
88446c742dfffff,29.969133,-94.990392,0.43,0.43,0.43,0.25,1,4,1.0-2.0m,0.172,2.36,1.432,False,True,,good
8848935619fffff,29.148003,-96.027206,0.97,0.896,1.0,1.0,7,7,0.6-1.0m,0.182,1.063,0.603,False,True,,good
8848954d2bfffff,27.869249,-97.075842,0.6833,0.548,0.844,0.4286,3,7,0.0-0.1m,0.0,0.012,0.009,False,True,,good
884890a339fffff,28.045383,-96.925888,0.824,0.676,1.0,0.8333,5,6,0.1-0.3m,0.026,0.23,0.131,False,True,,good
8848934703fffff,29.312842,-95.909719,0.6057,0.484,0.712,1.0,7,7,>2.0m,0.837,5.309,3.357,False,True,,good
88489339c9fffff,29.531984,-96.383238,0.858,0.754,0.96,1.0,5,5,0.1-0.3m,0.054,0.564,0.259,False,True,,good
88446ecc89fffff,29.868404,-93.62521,0.83,0.83,0.83,0.25,1,4,0.3-0.6m,0.216,0.713,0.538,False,True,,good
88489319c1fffff,29.168902,-96.113489,0.4333,0.412,0.46,0.5,3,6,,,,,False,True,,good
88446c48c7fffff,29.746525,-94.452051,0.41,0.41,0.41,0.1667,1,6,,,,,False,False,cloud,cloud
88446cc661fffff,29.309252,-94.974288,0.515,0.448,0.602,0.8,4,5,,,,,False,True,,good
8848930aabfffff,29.306254,-96.170484,0.966,0.91,1.0,1.0,5,5,1.0-2.0m,1.254,1.895,1.525,False,True,,good
88446eae5dfffff,30.122403,-94.380237,0.41,0.41,0.41,0.3333,2,6,,,,,False,True,,good
88446e01a5fffff,30.096463,-93.800717,0.674,0.474,0.822,1.0,5,5,0.0-0.1m,0.003,0.046,0.024,False,True,,good
88489151cdfffff,28.701562,-96.997679,0.5,0.5,0.5,0.3333,2,6,1.0-2.0m,1.279,2.081,1.711,False,True,,good
88489230b1fffff,28.796251,-95.595925,0.7843,0.69,0.864,1.0,7,7,0.1-0.3m,0.033,0.172,0.102,False,True,,good
88446c8a09fffff,29.259541,-95.171816,0.5383,0.39,0.665,1.0,6,6,,,,,False,True,,good
88446e811bfffff,29.674132,-94.061374,0.8057,0.616,1.0,1.0,7,7,1.0-2.0m,0.458,1.45,1.247,False,True,,good
8848902a89fffff,28.51984,-96.641605,0.46,0.46,0.46,0.1429,1,7,0.1-0.3m,0.05,0.264,0.149,False,False,cloud,cloud
884895721dfffff,27.851733,-97.524766,0.4733,0.46,0.492,0.5,3,6,0.1-0.3m,0.109,0.14,0.132,False,True,,good
884890b42bfffff,28.030545,-97.119996,0.565,0.489,0.641,0.3333,2,6,,,,,False,True,,good
88446c4db1fffff,29.891211,-94.522038,0.525,0.48,0.57,1.0,4,4,,,,,False,True,,good
8848932087fffff,29.672918,-96.587486,0.5925,0.512,0.707,0.5714,4,7,0.3-0.6m,0.08,1.349,0.567,False,True,,good
88446ec439fffff,29.783602,-93.756785,0.832,0.762,0.88,1.0,5,5,0.3-0.6m,0.105,0.7,0.368,False,True,,good
88489264b9fffff,29.066141,-95.228677,0.8867,0.77,1.0,0.8571,6,7,0.3-0.6m,0.162,0.635,0.47,False,True,,good
8848937621fffff,29.520325,-96.241564,0.45,0.45,0.45,0.25,1,4,>2.0m,1.19,3.164,2.204,False,True,,good
88446eb523fffff,29.991682,-94.440666,0.575,0.459,0.691,0.3333,2,6,,,,,False,True,,good
88446e086bfffff,30.074191,-93.685642,0.8625,0.818,0.897,1.0,4,4,0.1-0.3m,0.074,0.41,0.246,False,True,,good
884468b1c1fffff,30.637816,-95.370634,0.4067,0.392,0.424,0.6,3,5,>2.0m,0.339,5.552,2.526,False,True,,good
88446c9435fffff,29.230548,-95.465277,0.36,0.36,0.36,0.25,1,4,0.3-0.6m,0.033,0.714,0.475,False,True,,good
8848902239fffff,28.430402,-96.771978,0.57,0.502,0.642,0.5714,4,7,,,,,False,True,,good
88446d40edfffff,30.418939,-95.613645,0.49,0.49,0.49,0.2,1,5,,,,,False,False,cloud,cloud
884893944dfffff,28.766061,-96.684866,0.52,0.52,0.52,0.1429,1,7,0.6-1.0m,0.109,0.902,0.627,False,False,cloud,cloud
88446c4561fffff,29.744118,-94.641563,0.4,0.358,0.446,0.4286,3,7,0.0-0.1m,0.017,0.164,0.09,False,True,,good
88446cb261fffff,29.404507,-95.608101,0.938,0.912,0.956,0.8333,5,6,1.0-2.0m,0.63,2.166,1.302,False,True,,good
884890746dfffff,28.403798,-96.395514,1.0,1.0,1.0,0.1667,1,6,,,,,False,False,cloud,cloud
8848931837fffff,29.168374,-96.133533,0.7883,0.705,0.855,1.0,6,6,,,,,False,True,,good
8844695629fffff,31.407483,-95.592766,0.62,0.62,0.62,0.1429,1,7,,,,,False,False,cloud,cloud
88446e8ea7fffff,29.83432,-94.111234,0.8817,0.81,0.96,1.0,6,6,,,,,False,True,,good
88446d3537fffff,30.723588,-96.460806,0.43,0.43,0.43,0.1667,1,6,,,,,False,False,cloud,cloud
8844688b45fffff,30.376681,-94.890979,0.48,0.416,0.528,0.5,3,6,,,,,False,True,,good
8848922011fffff,28.897388,-95.555528,0.5617,0.41,0.715,0.8571,6,7,,,,,False,True,,good
8844632585fffff,29.82419,-93.227775,0.895,0.875,0.915,0.3333,2,6,,,,,False,True,,good
884892ae9dfffff,28.667323,-95.819436,0.69,0.528,0.828,1.0,4,4,0.3-0.6m,0.452,0.54,0.509,False,True,,good
88446c4c27fffff,29.829842,-94.529835,0.425,0.421,0.429,0.2857,2,7,0.6-1.0m,0.574,1.053,0.85,False,True,,good
88446e4339fffff,29.999239,-93.346012,0.72,0.72,0.72,0.1667,1,6,0.3-0.6m,0.105,0.953,0.52,False,False,cloud,cloud
88446c4201fffff,29.598734,-94.621285,0.93,0.835,1.0,1.0,6,6,1.0-2.0m,1.079,1.641,1.318,False,True,,good
88446e06e1fffff,30.125253,-94.060718,0.7567,0.71,0.795,1.0,6,6,>2.0m,0.059,6.176,3.511,False,True,,good
8848934219fffff,29.206284,-95.854556,0.47,0.47,0.47,0.2,1,5,1.0-2.0m,1.613,2.202,1.936,False,False,cloud,cloud
88446c5117fffff,29.515182,-94.563451,0.545,0.541,0.549,0.2857,2,7,0.1-0.3m,0.112,0.245,0.215,False,True,,good
88446e8657fffff,29.710019,-94.296334,1.0,1.0,1.0,1.0,4,4,1.0-2.0m,0.602,1.243,1.018,False,True,,good
88489226d7fffff,28.984813,-95.769193,0.52,0.439,0.597,1.0,4,4,,,,,False,True,,good
8848956843fffff,28.109507,-97.289736,0.4,0.4,0.4,0.1667,1,6,,,,,False,False,cloud,cloud
884893621bfffff,29.584994,-96.123938,0.335,0.323,0.347,0.5,2,4,0.1-0.3m,0.105,0.292,0.212,False,True,,good
88446d0ebbfffff,30.561717,-96.147306,0.35,0.334,0.366,0.5,3,6,,,,,False,True,,good
8848935305fffff,29.038595,-95.776672,0.4,0.352,0.448,0.75,3,4,,,,,False,True,,good
88446c52edfffff,29.467787,-94.661352,0.5125,0.435,0.6,0.5714,4,7,0.6-1.0m,0.485,0.734,0.649,False,True,,good
88446e3ae9fffff,30.278213,-94.035612,0.5667,0.43,0.685,1.0,6,6,0.1-0.3m,0.039,0.275,0.172,False,True,,good
8848936f5bfffff,29.725946,-96.030122,0.768,0.714,0.806,0.8333,5,6,1.0-2.0m,0.581,2.086,1.612,False,True,,good
88446e8481fffff,29.817366,-94.280015,0.8517,0.755,0.93,1.0,6,6,,,,,False,True,,good
88446c960bfffff,29.15234,-95.521833,0.506,0.45,0.566,0.8333,5,6,,,,,False,True,,good
88446e8d1dfffff,29.827504,-94.016474,0.778,0.732,0.836,1.0,5,5,0.3-0.6m,0.065,0.441,0.369,False,True,,good
8848922d9dfffff,29.106841,-95.489861,0.49,0.49,0.49,0.25,1,4,0.6-1.0m,0.181,1.643,0.818,False,True,,good
88446c68c9fffff,30.103209,-94.719892,0.45,0.45,0.45,0.25,1,4,0.0-0.1m,0.007,0.117,0.059,False,True,,good
88489550ddfffff,27.566802,-97.268066,0.83,0.83,0.83,0.1429,1,7,,,,,False,False,cloud,cloud
88446c59b3fffff,29.632083,-94.413185,0.915,0.814,1.0,1.0,4,4,0.6-1.0m,0.729,1.268,0.957,False,True,,good
884890a6ebfffff,28.168408,-97.16794,0.73,0.69,0.77,0.3333,2,6,0.3-0.6m,0.09,0.673,0.527,False,True,,good
88446e50c5fffff,29.907401,-93.442774,0.57,0.488,0.68,0.6667,4,6,0.6-1.0m,0.704,0.713,0.694,False,True,,good
88489541c7fffff,27.734378,-97.153021,0.825,0.789,0.861,0.2857,2,7,0.1-0.3m,0.055,0.357,0.231,False,True,,good
88446c4a9dfffff,29.715285,-94.500815,0.702,0.632,0.756,1.0,5,5,,,,,False,True,,good
8844695b19fffff,31.366423,-95.244871,0.43,0.43,0.43,0.1429,1,7,>2.0m,0.729,7.145,3.693,False,False,cloud,cloud
884893d941fffff,28.744644,-95.81304,0.825,0.685,0.965,0.5,2,4,0.1-0.3m,0.151,0.167,0.157,False,True,,good
88446e050bfffff,30.141325,-93.951512,0.4833,0.394,0.554,0.75,3,4,0.0-0.1m,0.016,0.113,0.06,False,True,,good
88446eb1c3fffff,29.908334,-94.362883,0.665,0.529,0.773,1.0,4,4,,,,,False,True,,good
88446e0557fffff,30.141256,-93.96148,0.325,0.321,0.329,0.5,2,4,,,,,False,True,,good
8848930e11fffff,29.364136,-96.314191,0.47,0.47,0.47,0.125,1,8,>2.0m,0.676,5.507,3.091,False,False,cloud,cloud
88446e84cdfffff,29.78676,-94.278989,1.0,1.0,1.0,1.0,4,4,,,,,False,True,,good
88489e8d5bfffff,29.737515,-97.483183,0.348,0.324,0.37,1.0,5,5,1.0-2.0m,0.12,3.121,1.429,False,True,,good
88446c424dfffff,29.568078,-94.620169,1.0,1.0,1.0,0.6,3,5,1.0-2.0m,1.093,1.51,1.355,False,True,,good
88446e324dfffff,30.162441,-94.186703,0.5175,0.427,0.602,0.5714,4,7,0.3-0.6m,0.117,1.077,0.555,False,True,,good
88446e1b33fffff,29.906218,-93.690803,0.76,0.733,0.787,0.5714,4,7,0.3-0.6m,0.181,0.713,0.542,False,True,,good
88446cc1c3fffff,29.31225,-94.795021,0.63,0.63,0.63,0.25,1,4,,,,,False,True,,good
88446cb2adfffff,29.473166,-95.636256,0.46,0.46,0.46,0.1667,1,6,0.3-0.6m,0.279,0.401,0.338,False,False,cloud,cloud
88446c4a51fffff,29.646666,-94.473471,0.8729,0.766,1.0,1.0,7,7,0.3-0.6m,0.208,0.559,0.359,False,True,,good
8848914441fffff,28.920692,-97.156142,0.52,0.49,0.556,0.8333,5,6,>2.0m,0.26,7.815,3.021,False,True,,good
88446c9481fffff,29.260238,-95.516581,0.79,0.616,0.92,1.0,4,4,,,,,False,True,,good
88446c5829fffff,29.54765,-94.425195,0.8833,0.85,0.925,1.0,6,6,1.0-2.0m,0.919,1.262,1.079,False,True,,good
884892acc7fffff,28.699421,-95.771046,1.0,1.0,1.0,0.2857,2,7,0.0-0.1m,0.058,0.131,0.091,False,True,,good
884893492bfffff,29.321328,-95.539291,0.8825,0.755,1.0,1.0,4,4,0.3-0.6m,0.076,1.174,0.455,False,True,,good
884895403dfffff,27.710179,-97.176584,0.41,0.41,0.41,0.1667,1,6,0.1-0.3m,0.05,0.267,0.17,False,False,cloud,cloud
88446c4913fffff,29.732146,-94.371801,0.6033,0.475,0.795,0.8571,6,7,,,,,False,True,,good
88446e4025fffff,30.044978,-93.347177,0.655,0.603,0.707,0.2857,2,7,0.6-1.0m,0.153,0.87,0.605,False,True,,good
884893c8a1fffff,28.990173,-95.864448,0.575,0.458,0.68,0.6667,4,6,0.3-0.6m,0.125,0.963,0.519,False,True,,good
88446eceb1fffff,29.845365,-93.649375,0.6667,0.61,0.715,1.0,6,6,0.3-0.6m,0.185,0.713,0.557,False,True,,good
88446c0cbbfffff,29.883141,-95.09223,0.575,0.563,0.587,0.2857,2,7,1.0-2.0m,0.25,1.404,1.006,False,True,,good
88446dd103fffff,29.854447,-95.794476,0.46,0.46,0.46,0.1667,1,6,>2.0m,0.513,3.752,2.098,False,False,cloud,cloud
884468ad23fffff,30.945849,-95.252314,0.52,0.462,0.582,0.4286,3,7,0.1-0.3m,0.093,0.283,0.211,False,True,,good
884468006bfffff,30.759574,-94.865653,0.49,0.46,0.516,0.6,3,5,>2.0m,1.047,11.445,5.709,False,True,,good
8848902729fffff,28.521483,-96.827052,1.0,1.0,1.0,0.1429,1,7,0.3-0.6m,0.181,0.416,0.367,False,False,cloud,cloud
88446c9b47fffff,29.091257,-95.125062,1.0,1.0,1.0,0.5,3,6,,,,,False,True,,good
88446c86a9fffff,29.368314,-95.501318,0.61,0.61,0.61,0.1667,1,6,1.0-2.0m,1.142,1.791,1.521,False,False,cloud,cloud
88446e8cd1fffff,29.864724,-94.132127,0.69,0.443,0.937,0.6667,4,6,0.1-0.3m,0.038,0.565,0.264,False,True,,good
884890ac27fffff,28.263067,-96.907958,0.375,0.347,0.403,0.3333,2,6,0.1-0.3m,0.033,0.211,0.127,False,True,,good
88446e5601fffff,29.929667,-93.587208,0.51,0.424,0.578,1.0,5,5,0.3-0.6m,0.203,0.713,0.567,False,True,,good
88489340dbfffff,29.298416,-95.86891,0.4033,0.372,0.444,0.5,3,6,,,,,False,True,,good
88446c40c3fffff,29.690554,-94.634611,0.535,0.492,0.57,0.5714,4,7,0.1-0.3m,0.247,0.331,0.283,False,True,,good
88489331c5fffff,29.481284,-96.541943,0.61,0.61,0.61,0.25,1,4,,,,,False,True,,good
88446e19a9fffff,29.982663,-93.673104,0.6733,0.515,0.83,1.0,6,6,0.3-0.6m,0.098,0.702,0.456,False,True,,good
88446eb74bfffff,29.899045,-94.507333,0.7714,0.65,0.916,1.0,7,7,,,,,False,True,,good
88446e0a93fffff,30.111787,-93.791211,0.44,0.44,0.44,0.1429,1,7,,,,,False,False,cloud,cloud
88446eba13fffff,29.89397,-94.272613,0.5467,0.452,0.628,0.5,3,6,,,,,False,True,,good
8848957b0bfffff,27.90813,-97.277958,0.58,0.58,0.58,0.1667,1,6,0.3-0.6m,0.335,0.621,0.458,False,False,cloud,cloud
88489374e3fffff,29.612457,-96.256293,0.52,0.498,0.538,0.5,3,6,0.1-0.3m,0.054,0.214,0.107,False,True,,good
88446dce3bfffff,30.137913,-95.843099,0.405,0.377,0.433,0.5,2,4,0.1-0.3m,0.157,0.384,0.27,False,True,,good
884890b2edfffff,27.894146,-97.03231,0.4075,0.358,0.455,0.5714,4,7,0.0-0.1m,0.018,0.096,0.051,False,True,,good
8848954dc9fffff,27.882489,-97.136528,0.73,0.73,0.73,0.1429,1,7,,,,,False,False,cloud,cloud
884468373bfffff,31.060177,-95.282535,0.425,0.366,0.484,0.5714,4,7,>2.0m,0.793,4.388,2.769,False,True,,good
8848930b49fffff,29.215909,-96.085685,0.835,0.68,1.0,1.0,6,6,0.1-0.3m,0.024,0.349,0.162,False,True,,good
8848918497fffff,28.612324,-97.924093,0.37,0.37,0.37,0.1667,1,6,1.0-2.0m,0.773,2.247,1.451,False,False,cloud,cloud
88446e81b9fffff,29.727623,-94.068036,0.9286,0.75,1.0,1.0,7,7,0.6-1.0m,0.089,1.205,0.62,False,True,,good
8848902b27fffff,28.493381,-96.500095,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
8848922239fffff,28.843152,-95.568092,1.0,1.0,1.0,1.0,6,6,0.0-0.1m,0.017,0.08,0.06,False,True,,good
8848932125fffff,29.622771,-96.448482,0.83,0.702,0.934,1.0,7,7,>2.0m,0.511,3.121,2.281,False,True,,good
88446ec4d7fffff,29.821427,-93.812503,0.9583,0.915,1.0,0.8571,6,7,0.3-0.6m,0.077,0.713,0.369,False,True,,good
88446eb5c1fffff,30.006311,-94.501152,0.465,0.397,0.533,0.5,2,4,,,,,False,True,,good
88446e0909fffff,30.082086,-93.631174,0.872,0.84,0.898,1.0,5,5,0.1-0.3m,0.025,0.42,0.228,False,True,,good
884468a349fffff,30.684229,-95.342309,0.34,0.34,0.34,0.1667,1,6,>2.0m,0.771,4.675,2.927,False,False,cloud,cloud
88446c916dfffff,29.081316,-95.239276,1.0,1.0,1.0,0.8,4,5,0.3-0.6m,0.207,0.538,0.434,False,True,,good
88446c8257fffff,29.209675,-95.359445,0.4325,0.412,0.447,0.6667,4,6,0.3-0.6m,0.056,0.695,0.415,False,True,,good
88489022d7fffff,28.467205,-96.829085,0.5133,0.428,0.62,0.4286,3,7,0.3-0.6m,0.0,1.156,0.365,False,True,,good
88446e860bfffff,29.710128,-94.28638,0.9667,0.9,1.0,1.0,6,6,1.0-2.0m,0.899,1.31,1.212,False,True,,good
884893552dfffff,29.19822,-95.869209,0.4325,0.378,0.477,0.5714,4,7,,,,,False,True,,good
88446c5515fffff,29.612944,-94.701608,0.485,0.443,0.543,0.5714,4,7,0.6-1.0m,0.302,0.81,0.605,False,True,,good
8848934617fffff,29.326269,-95.990655,0.5875,0.543,0.638,0.5714,4,7,0.6-1.0m,0.498,1.373,0.907,False,True,,good
88446cd48bfffff,29.269713,-95.037541,0.7867,0.732,0.844,0.5,3,6,,,,,False,True,,good
88446ea437fffff,30.167138,-94.491858,0.55,0.502,0.598,0.5,3,6,,,,,False,True,,good
88446e00b9fffff,30.103447,-93.905502,0.548,0.442,0.642,1.0,5,5,1.0-2.0m,0.4,3.553,1.624,False,True,,good
88446c9833fffff,29.190485,-95.163997,0.695,0.643,0.747,0.3333,2,6,0.3-0.6m,0.238,0.538,0.458,False,True,,good
88446e0695fffff,30.155577,-94.091621,0.5271,0.468,0.61,1.0,7,7,0.0-0.1m,0.016,0.073,0.045,False,True,,good
88446e8f45fffff,29.743275,-94.028757,1.0,1.0,1.0,1.0,4,4,1.0-2.0m,0.205,1.45,1.156,False,True,,good
88446eb34dfffff,29.786006,-94.348725,0.4367,0.392,0.496,0.4286,3,7,,,,,False,True,,good
88446c7a07fffff,29.873206,-94.731295,0.5767,0.55,0.598,0.5,3,6,0.1-0.3m,0.277,0.277,0.277,False,True,,good
8848936b09fffff,29.622261,-95.854031,0.9825,0.963,1.0,1.0,4,4,,,,,False,True,,good
88446e15abfffff,30.041714,-93.993282,0.6286,0.594,0.662,1.0,7,7,0.3-0.6m,0.026,0.868,0.314,False,True,,good
884890a913fffff,28.167865,-96.747749,0.37,0.37,0.37,0.25,1,4,,,,,False,True,,good
88446e52edfffff,29.85394,-93.456234,0.45,0.45,0.45,0.25,1,4,0.0-0.1m,0.028,0.048,0.042,False,True,,good
884893cc53fffff,29.03231,-96.026626,0.54,0.476,0.604,0.3333,2,6,>2.0m,0.33,9.142,4.698,False,True,,good
88446e1695fffff,29.994822,-94.121374,0.53,0.422,0.662,0.4286,3,7,,,,,False,True,,good
88446c80cdfffff,29.286953,-95.342752,0.5883,0.55,0.635,0.8571,6,7,1.0-2.0m,0.67,1.616,1.031,False,True,,good
884890214dfffff,28.441599,-96.667461,0.515,0.503,0.527,0.3333,2,6,0.1-0.3m,0.029,0.472,0.278,False,True,,good
884893448dfffff,29.403745,-95.974296,0.4425,0.416,0.467,0.8,4,5,>2.0m,1.149,4.237,3.351,False,True,,good
88446e4a9dfffff,30.098454,-93.293978,0.435,0.415,0.455,0.4,2,5,0.6-1.0m,0.152,1.201,0.694,False,True,,good
88446e5203fffff,29.831071,-93.450677,0.89,0.89,0.89,0.1667,1,6,0.0-0.1m,0.018,0.048,0.041,False,False,cloud,cloud
8848930835fffff,29.323482,-96.100997,0.55,0.412,0.734,1.0,7,7,,,,,False,True,,good
88446cb4d5fffff,29.623625,-95.79377,0.43,0.43,0.43,0.1429,1,7,1.0-2.0m,0.165,1.806,1.018,False,False,cloud,cloud
88446c96a9fffff,29.206075,-95.529198,0.54,0.54,0.54,0.2,1,5,1.0-2.0m,0.402,1.652,1.041,False,False,cloud,cloud
8844632499fffff,29.831514,-93.331851,0.58,0.58,0.58,0.25,1,4,,,,,False,True,,good
8848935a69fffff,29.072,-95.668197,0.6825,0.611,0.74,1.0,4,4,,,,,False,True,,good
88446c4b3bfffff,29.678383,-94.3849,0.9117,0.85,1.0,1.0,6,6,0.1-0.3m,0.136,0.507,0.291,False,True,,good
8848922edbfffff,29.034788,-95.611553,0.35,0.35,0.35,0.2,1,5,1.0-2.0m,0.63,3.282,1.412,False,False,cloud,cloud
8844684e01fffff,30.886374,-94.386687,0.445,0.401,0.489,0.5,2,4,>2.0m,1.274,9.688,5.411,False,True,,good
88446e3337fffff,30.224207,-94.108802,0.44,0.44,0.44,0.1429,1,7,0.3-0.6m,0.398,0.796,0.597,False,False,cloud,cloud
88446e8e5bfffff,29.757563,-94.138625,0.7857,0.666,0.882,1.0,7,7,0.0-0.1m,0.026,0.132,0.079,False,True,,good
88489e6907fffff,30.421358,-96.841593,0.5,0.478,0.518,0.75,3,4,1.0-2.0m,0.584,1.479,1.029,False,True,,good
88446c9749fffff,29.123092,-95.450614,0.47,0.366,0.558,0.5,3,6,0.6-1.0m,0.321,1.067,0.716,False,True,,good
88446eb2adfffff,29.869356,-94.426409,0.622,0.496,0.786,0.7143,5,7,0.1-0.3m,0.009,0.498,0.195,False,True,,good
88446e9481fffff,29.656272,-94.309459,0.7,0.558,0.85,1.0,4,4,0.0-0.1m,0.006,0.101,0.048,False,True,,good
88446d3b11fffff,30.606642,-96.200364,0.3533,0.33,0.386,0.75,3,4,0.0-0.1m,0.006,0.243,0.095,False,True,,good
8848918849fffff,28.463992,-97.556955,0.38,0.38,0.38,0.1667,1,6,>2.0m,6.222,6.247,6.235,False,False,cloud,cloud
88489225ebfffff,29.026514,-95.636162,0.5425,0.48,0.627,0.5714,4,7,0.0-0.1m,0.017,0.078,0.044,False,True,,good
88446c6117fffff,30.048625,-94.792989,0.36,0.36,0.36,0.1429,1,7,0.1-0.3m,0.027,0.201,0.124,False,False,cloud,cloud
8848935219fffff,29.043715,-95.881973,0.448,0.418,0.488,0.7143,5,7,0.3-0.6m,0.068,0.83,0.428,False,True,,good
88446e5829fffff,29.930934,-93.220481,0.53,0.486,0.586,0.6667,4,6,0.0-0.1m,0.001,0.001,0.013,False,True,,good
88446e0ee5fffff,30.179982,-93.87792,0.5025,0.448,0.559,0.6667,4,6,0.0-0.1m,0.008,0.008,0.008,False,True,,good
88489308d5fffff,29.344899,-96.167379,0.7925,0.722,0.857,1.0,4,4,0.3-0.6m,0.085,0.824,0.455,False,True,,good
8848934303fffff,29.208436,-95.76449,0.8686,0.78,0.924,1.0,7,7,,,,,False,True,,good
88446c42ebfffff,29.636709,-94.647608,0.5267,0.398,0.646,0.4286,3,7,0.3-0.6m,0.1,0.648,0.424,False,True,,good
88446845b1fffff,30.961878,-94.490075,0.5,0.445,0.575,0.8571,6,7,>2.0m,0.4,5.889,2.83,False,True,,good
8848907421fffff,28.434689,-96.397094,0.7425,0.629,0.818,1.0,4,4,,,,,False,True,,good
884468d667fffff,30.286013,-94.797032,0.62,0.62,0.62,0.1667,1,6,,,,,False,False,cloud,cloud
88489306abfffff,29.351541,-96.489739,0.4925,0.399,0.576,0.6667,4,6,0.3-0.6m,0.122,0.615,0.375,False,True,,good
88446cb34bfffff,29.397576,-95.57272,0.8014,0.612,0.958,1.0,7,7,0.3-0.6m,0.069,0.536,0.303,False,True,,good
8844680959fffff,30.815273,-94.661086,0.34,0.34,0.34,0.1667,1,6,>2.0m,0.567,5.233,2.375,False,False,cloud,cloud
88446ca435fffff,29.764177,-95.699714,0.39,0.342,0.438,0.5,3,6,,,,,False,True,,good
88446e8c31fffff,29.842366,-94.066695,0.852,0.83,0.892,1.0,5,5,,,,,False,True,,good
8848922cb1fffff,29.121127,-95.540446,0.846,0.57,1.0,0.8333,5,6,0.1-0.3m,0.015,0.303,0.138,False,True,,good
88446c8609fffff,29.307017,-95.48862,1.0,1.0,1.0,1.0,7,7,,,,,False,True,,good
88446c4515fffff,29.77436,-94.672638,0.41,0.41,0.41,0.2,1,5,0.1-0.3m,0.022,0.261,0.121,False,False,cloud,cloud
884469a14bfffff,31.478204,-96.34738,0.415,0.379,0.451,0.2857,2,7,0.3-0.6m,0.165,0.682,0.426,False,True,,good
88446c58c7fffff,29.58526,-94.481274,1.0,1.0,1.0,1.0,4,4,1.0-2.0m,1.005,1.348,1.164,False,True,,good
88489349c9fffff,29.335405,-95.599995,0.545,0.499,0.591,1.0,4,4,>2.0m,0.444,7.365,3.268,False,True,,good
